URL,Email,SearchTerm,Location,SourceFile
https://www.adventhealthcancerinstitute.com/cancer-support-resources/cancer-support-groups-programs/general-cancer-support-group,Grasiela.DaSilva@AdventHealth.com,breast_cancer_support_groups_contact_email,Orlando,orlando_breast_cancer_support_groups_contact_email.csv
https://www.floridahealth.gov/diseases-and-conditions/cancer/breast-cancer/bcc-other-resources.html,info@ncfh.org,breast_cancer_support_groups_contact_email,Orlando,orlando_breast_cancer_support_groups_contact_email.csv
https://thebeautifulgateinc.com/,support@thebeautifulgateinc.com,breast_cancer_support_groups_contact_email,Orlando,orlando_breast_cancer_support_groups_contact_email.csv
https://www.theboazgroup.org/community-based-involvement-work-with-breast-cancer/orlando-fl,revdrgrooveback74@gmail.com,breast_cancer_support_groups_contact_email,Orlando,orlando_breast_cancer_support_groups_contact_email.csv
https://www.floridabreastcancer.org/,join@floridabreastcancer.org,breast_cancer_support_groups_contact_email,Orlando,orlando_breast_cancer_support_groups_contact_email.csv
https://secure.acsevents.org/site/STR?pg=entry&fr_id=110794,daisy.concepcion@cancer.org,breast_cancer_support_groups_contact_email,Orlando,orlando_breast_cancer_support_groups_contact_email.csv
https://www.komen.org/community/florida/,sgross@komen.org,breast_cancer_support_groups_contact_email,Orlando,orlando_breast_cancer_support_groups_contact_email.csv
https://www.cancersupportcommunity.org/find-location-near-you,partners@cancersupportcommunity.org,breast_cancer_support_groups_contact_email,Orlando,orlando_breast_cancer_support_groups_contact_email.csv
https://search.library.wisc.edu/digital/ABVLBNQYCJKWPH8J/pages/ADUVWZKXFBX4XW8Y?as=text&view=scroll,libraries@wisc.edu,breast_cancer_support_groups_contact_email,Orlando,orlando_breast_cancer_support_groups_contact_email.csv
https://www.komen.org/support-resources/support/support-groups/,helpline@komen.org,breast_cancer_support_groups_contact_email,Miami,miami_breast_cancer_support_groups_contact_email.csv
https://bringinghopehome.org/nominate/resources/,info@bremfoundation.org,breast cancer charities contact email,Orlando,orlando_breast_cancer_charities_contact_email.csv
https://www.sistersnetworkinc.org/affiliatechapters.html,infonet@sistersnetwork.org,breast cancer charities contact email,Orlando,orlando_breast_cancer_charities_contact_email.csv
https://www.gccf.us/resources/,nocc@ovarian.org,breast cancer charities contact email,Orlando,orlando_breast_cancer_charities_contact_email.csv
https://umiamihealth.org/en/sylvester-comprehensive-cancer-center/about-sylvester/giving,jesse.rodriguez@miami.edu,breast cancer charities contact email,Miami,miami_breast_cancer_charities_contact_email.csv
https://comfortingpinksisters.org/,info@ComfortingPinkSisters.org,breast cancer charities contact email,Miami,miami_breast_cancer_charities_contact_email.csv
https://www.givemiamiday.org/organization/FLBreastCancerFoundation,CEO@floridabreastcancer.org,breast cancer charities contact email,Miami,miami_breast_cancer_charities_contact_email.csv
https://www.leanonmeny.com/support-us,leanonmeny@gmail.com,breast cancer charities contact email,Miami,miami_breast_cancer_charities_contact_email.csv
https://www.mpbcalliance.org/news/partnership-with-lazarex/,admin@mpbcalliance.org,breast cancer charities contact email,Miami,miami_breast_cancer_charities_contact_email.csv
