URL,Email
https://unitingagainstbreastcancer.org/support-groups,No email found
https://marksmithmd.com/wp-content/uploads/2021/10/Community-Support-Groups-1.pdf,info@islipbreastcancer.com
https://www.northwell.edu/support-and-resources/support-groups,No email found
https://www.mountsinai.org/care/cancer/about/calendar,No email found
https://www.adelphi.edu/breast-cancer/support-groups/,breastcancerhotline@adelphi.edu
https://www.komen.org/support-resources/support/support-groups/,helpline@komen.org
https://www.nyconnects.ny.gov/services/breast-cancer-support-groups-sofa5088,No email found
https://www.komen.org/breast-cancer/metastatic/support/,helpline@komen.org
https://www.northwell.edu/sites/northwell.edu/files/d7/documents/brochures/Cancer%20Institute%20Support%20Groups.pdf,No email found
https://www.adelphi.edu/breast-cancer/,No email found
https://www.cancercare.org/contact,info@cancercare.org
https://www.cancercare.org/support_groups/43-breast_cancer_patient_support_group,No email found
https://supportconnection.org/support-groups/,No email found
https://www.mbcalliance.org/members/share-cancer-support/,No email found
https://www.nationalbreastcancer.org/breast-cancer-support-groups/,No email found
https://www.sharecancersupport.org/breast-cancer/,No email found
https://www.sharecancersupport.org/,No email found
https://www.cancer.org/support-programs-and-services.html,No email found
https://reddoorcommunity.org/resources/general-cancer-support-resources/,team+treatment@inspire.com
https://www.mskcc.org/experience/patient-support/counseling/support-groups-programs,No email found
https://friedmancenter.org/wp-content/uploads/2021/04/Community_Support_Groups_2-17-21.pdf,info@islipbreastcancer.com
https://www.roswellpark.org/pted.php?pemID=PE1179o,hello@amyhartl.com
https://lymphaticnetwork.org/chapters/new-york/support-groups,NYChapter@LymphaticNetwork.org
https://nycancer.com/news/breast-cancer-support-group,nutrition@nycancer.com
https://nyulangone.org/conditions/breast-cancer/support,No email found
https://www.lbbc.org/about-breast-cancer/emotional-health/support,No email found
https://www.bcrf.org/contact-us/,bcrf@bcrf.org
https://www.cancer.gov/about-cancer/coping/adjusting-to-cancer/support-groups,No email found
https://www.bassett.org/services/cancer-care/cancer-support-services/survivorship-program/cancer-support-groups,CancerSupportGroup@bassett.org
https://www.health.ny.gov/diseases/cancer/services/community_resources/,No email found
https://www.nccn.org/patientresources/patient-resources/resources-for-patients-caregivers/advocacy-and-support-groups,No email found
https://www.lbbc.org/community/breast-cancer-resources,No email found
https://youngsurvival.org/directory/share-self-help-for-women-with-breast-or-ovarian-cancer,helpline@sharecancersupport.org
https://mbcn.org/in-person-support-groups-for-metastatic-breat-cancer/,MBG1045@verizon.net
https://youngsurvival.org/find-support-online,No email found
https://www.urmc.rochester.edu/cancer-institute/patients-caregivers/support/Support-Groups,WilmotCommunityResHelp@urmc.rochester.edu
https://www.cancersupportcommunity.org/,No email found
https://www.upstate.edu/cancer/cancer-care/programs/bcp/bcp-support-group.php,No email found
https://meyercancer.weill.cornell.edu/patient-care/support-services/support-services,info@ustoonewyork.org
https://www.columbiadoctors.org/specialties/obstetrics-gynecology/our-services/gynecologic-cancer-care/support-groups,ed326@cumc.columbia.edu
https://events.nyp.org/event/virtual_breast_cancer_support_group,jes9292@nyp.org
https://shareing-careing.org/,No email found
https://porterprotects.com/7-cancer-support-groups-in-rochester-new-york/,info@porterlawteam.com
https://www.nyc.gov/html/hhc/jacobi/downloads/pdf/bronx_breastcancer_supportgroup.pdf,No email found
https://breastcanceroptions.org/support_groups__services0.aspx,hope@breastcanceroptions.org
https://www.garnethealth.org/event/2025/07/23/virtual-breast-cancer-support-group-2024,No email found
https://cancer.stonybrookmedicine.edu/patient-support/support-groups,No email found
https://www.nuvancehealth.org/services-and-treatments/cancer-care/cancer-treatments-and-services/cancer-support-groups-and-events,No email found
https://ubcf.org/,No email found
https://milesofhope.org/resources/,info@milesofhope.org
https://www.hoacny.com/programs/social-work-support-groups,pcoffey@hoacny.com
https://www.bcnwny.org/support-groups,jalfano2@kaleidahealth.org
https://hersbreastcancerfoundation.org/,info@hersbreastcancerfoundation.org
https://pinkaid.org/support-helpline/,No email found
https://training.seer.cancer.gov/breast/anatomy.html,No email found
https://www.webmd.com/women/normal-vs-abnormal-breasts,No email found
https://teachmeanatomy.info/thorax/organs/breasts/,No email found
https://www.medicinenet.com/breast_anatomy/article.htm,No email found
https://my.clevelandclinic.org/health/articles/8330-breast-anatomy,No email found
https://www.ncbi.nlm.nih.gov/books/NBK519575/,No email found
https://biologyinsights.com/womens-breast-anatomy-and-health-a-detailed-overview/,No email found
https://www.hopkinsmedicine.org/health/wellness-and-prevention/anatomy-of-the-breasts,No email found
https://cwny.org/2023/05/cancer-support-groups/,No email found
https://www.nyp.org/cancer/breast-cancer/women-at-risk-program,jes9143@nyp.org
https://www.nyuhs.org/care-treatment/cancer/cancer-survivorship-support,No email found
https://www.leanonmeny.com/,leanonmeny@gmail.com
https://flowersofhopenyc.org/,No email found
https://cancersupportcommunitynyct.org/,No email found
https://www.youcanthrive.org/,No email found
https://unitedwaynyc.org/resources/healthcare/,No email found
https://www.nymbcg.org/,No email found
https://www.breastcancersummit.com/resources/,breastcancerhotline@adelphi.edu
https://www.maurerfoundation.org/breast-health-resource-guide/,breastcancerhotline@adelphi.edu
https://tolife.org/,No email found
https://www.guidestar.org/profile/13-3131914,No email found
https://www.sistersnetworkinc.org/,infonet@sistersnetworkinc.org
http://www.accuboost.com/accuboost-for-patients/breast-cancer-resources/breast-cancer-support-groups/mid-atlantic/breast-cancer-support-groups-in-new-york/index.htm,accuboost@teambest.com
https://newyorkoncology.com/treatments-programs/supportive-care/community-resources,No email found
https://mmjccm.org/for-all-adults/support-groups,bereavementsupport@jbfcs.org
https://breastcancerfreebies.com/local-resources/new-york/,No email found
https://cancerlifeline.org/services/support-groups/,No email found
https://patch.com/new-york/ditmaspark/breast-cancer-support-groups-in-brooklyn,No email found
https://breastcancernow.org/support-for-you/someone-like-me,someone.likeme@breastcancernow.org
