URL,Email
https://reddoorcommunity.org/resources/general-cancer-support-resources/,No email found
https://www.mountsinai.org/care/cancer/about/calendar,No email found
https://unitingagainstbreastcancer.org/support-groups,No email found
https://marksmithmd.com/wp-content/uploads/2021/10/Community-Support-Groups-1.pdf,info@islipbreastcancer.com
https://www.cancersupportcommunity.org/location/gildas-club-westchester,No email found
https://tolife.org/youve-been-diagnosed-now-what-1/youve-been-diagnosed-now-what/support,jenn9596@gmail.com
https://www.komen.org/support-resources/support/support-groups/,helpline@komen.org
https://www.health.ny.gov/diseases/cancer/services/community_resources/,CanServ@health.ny.gov
https://www.bcnwny.org/support-groups,info@bcnwny.org
https://www.adelphi.edu/breast-cancer/,No email found
https://www.cancercare.org/contact/long_island,swhelan@cancercare.org
https://www.northwell.edu/sites/northwell.edu/files/d7/documents/brochures/Cancer%20Institute%20Support%20Groups.pdf,No email found
https://www.mbcalliance.org/members/share-cancer-support/,No email found
https://www.cancercare.org/support_groups/43-breast_cancer_patient_support_group,No email found
https://supportconnection.org/support-groups/,No email found
https://www.sharecancersupport.org/breast-cancer/,No email found
https://www.hoacny.com/programs/social-work-support-groups,pcoffey@hoacny.com
https://www.urmc.rochester.edu/cancer-institute/patients-caregivers/support/Support-Groups,WilmotCommunityResHelp@urmc.rochester.edu
https://www.sharecancersupport.org/,No email found
https://events.nyp.org/event/virtual_breast_cancer_support_group,jes9292@nyp.org
https://www.nyp.org/cancer/breast-cancer/women-at-risk-program,No email found
https://porterprotects.com/7-cancer-support-groups-in-rochester-new-york/,info@porterlawteam.com
https://lymphaticnetwork.org/chapters/new-york/support-groups,NYChapter@LymphaticNetwork.org
https://shareing-careing.org/,No email found
https://nycancer.com/news/breast-cancer-support-group,nutrition@nycancer.com
https://friedmancenter.org/wp-content/uploads/2021/04/Community_Support_Groups_2-17-21.pdf,info@islipbreastcancer.com
https://youngsurvival.org/directory/share-self-help-for-women-with-breast-or-ovarian-cancer,No email found
https://www.bassett.org/services/cancer-care/cancer-support-services/survivorship-program/cancer-support-groups,CancerSupportGroup@bassett.org
https://mbcn.org/in-person-support-groups-for-metastatic-breat-cancer/,MBG1045@verizon.net
https://www.lbbc.org/community/breast-cancer-resources,No email found
https://www.bcrf.org/,No email found
https://ubcf.org/,No email found
https://www.cancer.org/support-programs-and-services.html,No email found
https://cancer.stonybrookmedicine.edu/patient-support/support-groups,No email found
https://www.roswellpark.org/cancer-care/support/support-groups,Sara.Siconolfi@RoswellPark.org
https://milesofhope.org/resources/,info@milesofhope.org
https://meyercancer.weill.cornell.edu/patient-care/support-services/support-services,info@ustoonewyork.org
https://www.upstate.edu/cancer/cancer-care/programs/bcp/bcp-support-group.php,No email found
https://www.mskcc.org/experience/patient-support/counseling/support-groups-programs,No email found
https://breastcanceroptions.org/support_groups__services0.aspx,No email found
https://www.garnethealth.org/event/2025/07/23/virtual-breast-cancer-support-group-2024,No email found
https://www.goodsamhosp.org/breast-center-support-group,No email found
https://nyulangone.org/conditions/breast-cancer/support,No email found
https://cancersupportteam.org/,No email found
https://www.wphospital.org/services/cancer-care/support-services/cancer-education-and-support-resources/,No email found
https://www.stonybrookmedicine.edu/patientcare/supportgroups,erin.harabes@stonybrookmedicine.edu
https://www.nyc.gov/html/hhc/jacobi/downloads/pdf/bronx_breastcancer_supportgroup.pdf,No email found
https://stackoverflow.com/questions/3871729/transmitting-newline-character-n,email@mail.com
https://stackoverflow.com/questions/16906170/create-directory-if-it-does-not-exist,No email found
https://stackoverflow.com/questions/4964130/target-blank-vs-target-new,No email found
https://stackoverflow.com/questions/4737970/what-does-where-t-class-new-mean,No email found
https://stackoverflow.com/questions/33191744/how-to-add-new-line-in-markdown-presentation,No email found
https://stackoverflow.com/questions/21383806/how-can-i-force-ssh-to-accept-a-new-host-fingerprint-from-the-command-line,No email found
https://stackoverflow.com/questions/43355971/create-local-sql-server-database,No email found
https://stackoverflow.com/questions/79134617/change-the-new-tab-page-in-microsoft-edge,No email found
https://stackoverflow.com/questions/12258399/how-do-i-create-a-folder-in-a-github-repository,No email found
https://stackoverflow.com/questions/1646698/what-is-the-new-keyword-in-javascript,No email found
https://www.uvmhealth.org/medcenter/departments-and-programs/cancer-center/cancer-support-services/cancer-support-groups,No email found
https://www3.erie.gov/aging/caregiver-support-groups,Julie.garland@als.org
https://cwny.org/2023/05/cancer-support-groups/,No email found
https://www.health.state.ny.us/diseases/cancer/services/community_resources/,No email found
https://www.leanonmeny.com/,leanonmeny@gmail.com
https://www.bing.com/aclick?ld=e8MZxmYnLRgAb3LSK1oKHnGzVUCUwdpwDI3DrA2g32CqmsA_5-ximaITkj0wmHXPZ-FNOnasQxChf6OgETD71n55deUlI1CcWTqjzDO7EjWOAC9kzclQZgs0kuGRAvnGLUflDuPNKf0EKE1Mat2LUoCaFGkt9DfUuDWrZVNdnsmg9G9pJLbeCu6ckMGgFEJgy6z7EvCw&u=aHR0cHMlM2ElMmYlMmZ3d3cubXlsaWZlbGluZS5vcmclMmZhY2NvdW50JTJmcmVnaXN0ZXIlM2Ztc2Nsa2lkJTNkNTk4NGI1NWQyOWJkMTk3M2YxY2FkZGZmMjJmMTk1Mzc&rlid=5984b55d29bd1973f1caddff22f19537,No email found
https://www.maurerfoundation.org/breast-health-resource-guide/,breastcancerhotline@adelphi.edu
https://www.youcanthrive.org/,No email found
https://flowersofhopenyc.org/,No email found
https://www.bing.com/aclick?ld=e8DnRCJHtzccGpltVEZb3vuDVUCUydF2nJBX3jLCbXkAPQcunjOUPxDi58gFOEaFuEEsmGmiFgrhXxXu2BxYbeCKzlmHMY6jh05x3fl8VwbJJHmaP_9oyJIkzVlAgjeRJPNHdfvOG-syEcsogI8TjPjn5C080pqJhnnKAGgSN-KWiCyMAmVmr2zjjJLnAhThUKk6HkyA&u=aHR0cHMlM2ElMmYlMmZhZC5kb3VibGVjbGljay5uZXQlMmZzZWFyY2hhZHMlMmZsaW5rJTJmY2xpY2slM2ZsaWQlM2Q0MzcwMDA4MTI3MDc0NzU4NyUyNmRzX3Nfa3dnaWQlM2Q1ODcwMDAwODgyODAyOTA2NyUyNmRzX2FfY2lkJTNkNjg0NDIzMjA4OSUyNmRzX2FfY2FpZCUzZDIyMDQyMDc4NzYzJTI2ZHNfYV9hZ2lkJTNkMTc1MjM2MDMyMzkxJTI2ZHNfYV9saWQlM2Rrd2QtMjk0OTI5Njk3MzI2JTI2JTI2ZHNfZV9hZGlkJTNkODE2Mzg4NjgxMjE3NjglMjZkc19lX3RhcmdldF9pZCUzZGt3ZC04MTYzOTA4MjU2NDU5NSUzYWxvYy0xOTAlMjYlMjZkc19lX25ldHdvcmslM2RvJTI2ZHNfdXJsX3YlM2QyJTI2ZHNfZGVzdF91cmwlM2RodHRwcyUzYSUyZiUyZnVzLmtpc3FhbGkuY29tJTJmJTNmc2l0ZSUzZEJTVC0xMjM4NDMzQksxMDAzMjIlMjZ1dG1fc291cmNlJTNkYmluZyUyNnV0bV9tbHIlM2RCU1QtMTIzODQzMyUyNnV0bV9tZWRpdW0lM2RjcGMlMjZ1dG1fY2FtcGFpZ24lM2RiaW5nX3VuYnJhbmRlZF9raXNxYWxpLWdhdGV3YXktZHRjLXVuYnJhbmRlZC1hZGhlcmVuY2UtcGhyYXNlLWJzdC0xMjM4NDMzJTI1M0JzJTI1M0JwaCUyNTNCYnIlMjUzQm9uYyUyNTNCZHRjJTI1M0JsaWZfZGVjLTIwMjQlMjZ1dG1fY29udGVudCUzZGtpc19tdWx0aV9sZWFybi1ob3dfbjJfcGF0aWVudC1yZXNvdXJjZXMlMjZ1dG1fdGVybSUzZGJyZWFzdCUyNTIwY2FuY2VyJTI1MjBwYXRpZW50JTI1MjBzdXBwb3J0JTI2Z2NsaWQlM2RiZTVmZmNhYzU0NmYxN2ZkMTFlNDk0MGU1ZjIzNzIzMSUyNmdjbHNyYyUzZDNwLmRzJTI2JTI2bXNjbGtpZCUzZGJlNWZmY2FjNTQ2ZjE3ZmQxMWU0OTQwZTVmMjM3MjMx&rlid=be5ffcac546f17fd11e4940e5f237231,No email found
https://mmjccm.org/cancer-care,No email found
http://www.accuboost.com/accuboost-for-patients/breast-cancer-resources/breast-cancer-support-groups/mid-atlantic/breast-cancer-support-groups-in-new-york/index.htm,accuboost@teambest.com
