URL,Email
https://www.caringtouchmed.com/breast-cancer-support-groups-in-baltimore-md/,info@cancersupportfoundation.org
https://health.maryland.gov/phpa/cancer/pages/contacts.aspx,No email found
https://health.baltimorecity.gov/node/151,emilie.gilde@baltimorecity.gov
https://www.medstarhealth.org/services/cancer-rehabilitation,No email found
https://www.umms.org/bwmc/health-services/breast,No email found
https://mdproton.com/contact-us/,No email found
https://www.baltimorecountymd.gov/departments/health/health-services/cancer,hhs@baltimorecountymd.gov
https://mdmercy.com/mercy-services/womens-health-and-medicine/breast-center/about-the-center,No email found
https://health.maryland.gov/phpa/cancer/pages/bccdt_home.aspx,No email found
https://www.gbmc.org/services/rehab-medicine,No email found
https://www.medstarhealth.org/locations/breast-center-medstar-good-samaritan-hospital,No email found
https://mdmercy.com/about-mercy/news-and-media/news/2025/march/accessing-community-support-and-resources-for-breast-cancer-patients,dcollins@mdmercy.com
https://www.hopewellcancersupport.org/,info@hopewellcancersupport.org
https://www.umms.org/umgccc/cancer-services/cancer-types/breast,No email found
https://www.hopkinsmedicine.org/kimmel-cancer-center/cancers-we-treat/breast-gynecologic-malignancies-group/about-breast-gyn-malignancies-group/contact-us,No email found
https://www.hopkinsmedicine.org/physical-medicine-rehabilitation/specialty-areas/cancer-rehabilitation,No email found
https://www.deborjapt.com/breast-cancer-oncology-rehab,No email found
https://www.cancer.org/support-programs-and-services/patient-lodging/hope-lodge/baltimore.html,No email found
https://www.gbmc.org/contact-us,No email found
https://www.lifebridgehealth.org/services/breast-care,No email found
https://now.aapmr.org/breast-cancer/,No email found
https://www.brunobrownplasticsurgery.com/wp-content/uploads/2016/05/Resources.pdf,info@perfectfitbymaria.com
https://ecommons.udayton.edu/context/dpt_fac_pub/article/1029/viewcontent/BREAST_CANCER_REHABILITATION_CLINICAL_EXAMINATION_AND_OUTCOMES_ASSESSMENT.pdf,mary.fisher@udayton.edu
https://www.oncolink.org/clinics/johns-hopkins-johns-hopkins-breast-cancer-survivorship-program,No email found
https://healthcare.ascension.org/locations/maryland/mdbal/baltimore-ascension-saint-agnes-hospital/departments/angelos-medical-pavilion/cancer,No email found
https://www.pori.org/therapist-directory,No email found
https://www.upmc.com/locations/hospitals/western-maryland/services/cancer,No email found
https://marylandoncology.com/patient-resources/,No email found
https://apm.amegroups.org/article/view/67927/html,apm@amepc.org
https://www.cmaj.ca/content/161/3/282,No email found
https://pmc.ncbi.nlm.nih.gov/articles/PMC9081390/,No email found
https://link.springer.com/article/10.1007/s11912-024-01612-8,No email found
https://www.medschool.umaryland.edu/profiles/tkaczuk-katherine/,ktkaczuk@umm.edu
https://bmccancer.biomedcentral.com/articles/10.1186/s12885-024-12080-5,effie_chew@nuhs.edu.sg
https://otpotential.com/treatment/occupational-therapy-for-cancer-in-adults,No email found
https://www.medschool.umaryland.edu/research/areas-of-excellence/excellence-in-cancer-research/,No email found
https://www.va.gov/maryland-health-care/locations/baltimore-va-medical-center/,No email found
https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2835176,No email found
https://www.cancercenter.com/,No email found
https://academic.oup.com/oncolo/article/30/5/oyaf060/8131374,No email found
https://scispace.com/pdf/breast-cancer-rehabilitation-clinical-examination-and-4kxjvm87fe.pdf,No email found
https://journals.lww.com/10.1097/01.REO.0000000000000393,No email found
https://www.arfaalawgroup.com/medical-negligence-and-personal-injury/medical-malpractice/failure-to-diagnose-or-treat-misdiagnosis/breast-cancer-misdiagnosis/,No email found
https://acsjournals.onlinelibrary.wiley.com/doi/full/10.1002/cncr.27464,No email found
https://research.bond.edu.au/files/167947410/AM_Exercise_and_cancer_rehabilitation.pdf,No email found
https://karger.com/brc/article/13/2/92/53457/Physical-Activity-Exercise-and-Breast-Cancer-What,No email found
https://www.aapmr.org/docs/default-source/default-document-library/aapmr-crm-curriculum-6-24.pdf?sfvrsn=2603317c_0,mbrunner@aapmr.org
https://journals.viamedica.pl/oncology_in_clinical_practice/article/view/OCP.2022.0018/77442,acataryn@gmail.com
https://onlinelibrary.wiley.com/doi/10.1155/2024/6612611,No email found
https://www.sciencedirect.com/science/article/pii/S0003999322001654,No email found
https://www.jons-online.com/issues/2013/april-2013-vol-4-no-2/healthcare-providers-knowledge-of-the-benefits-of-cancer-rehabilitation,No email found
https://www.e-arm.org/journal/view.php?doi=10.5535/arm.22036,No email found
http://www.bccancer.bc.ca/books/breast/follow-up/screening-for-contralateral-breast-cancer,No email found
https://pubmed.ncbi.nlm.nih.gov/14697159/,No email found
https://movement-x.com/movement/from-surviving-to-thriving-how-physical-therapy-helps-breast-cancer-survivors/,No email found
https://www.icarol.info/ResultDetails.aspx?org=2046&agencynum=63162396,No email found
https://www.facebook.com/NationalLymphedemaNetwork/posts/michelle-oconnor-is-bringing-her-hands-on-expertise-to-baltimore-with-years-of-e/1059353746323217/,No email found
https://www.breastcare.org/national-breast-cancer-resources/,ncbc@breastcare.org
https://www.howardcountymd.gov/health/breast-cervical-cancer-program,No email found
https://www.nysota.org/news/583473/Occupational-Therapy-and-Breast-Cancer-Awareness.htm,No email found
https://www.adventisthealthcare.com/services/cancer/rehabilitation/,No email found
https://www.novacare.com/contact/find-a-location/md/baltimore/canton/,No email found
https://www.baltimoremagazine.com/directory/doctors/hospitals/mercy-breast-reconstruction-and-restoration-center/,No email found
https://cancerrehabpt.com/blog/breast-cancer-rehabilitation/,No email found
https://ivyrehab.com/therapy-services/physical-therapies/breast-cancer-recovery-rehabilitation/,No email found
https://breastrehabilitation.com/,No email found
https://en.m.wikipedia.org/wiki/Baltimore,No email found
https://www.britannica.com/place/Baltimore,No email found
https://baltimore.org/,No email found
https://www.baltimorecity.gov/,riskmanagementclaims@baltimorecity.gov
https://wikitravel.org/en/Baltimore,No email found
https://www.visitmaryland.org/regions-cities/baltimore,No email found
https://baltimore.org/what-to-do,No email found
https://travel.usnews.com/Baltimore_MD/Things_To_Do/,No email found
https://www.busytourist.com/things-to-do-in-baltimore-md/,No email found
https://www.baltimoretourism.com/,bruce_allison@outlook.com
