URL,Email,SourceFile
https://bringinghopehome.org/nominate/resources/,info@bremfoundation.org,philadelphia_breast_cancer_charities_contact_email.csv
https://secure.acsevents.org/site/STR?pg=entry&fr_id=110852,natalie.rubino@cancer.org,philadelphia_breast_cancer_charities_contact_email.csv
https://www.komen.org/community/pennsylvania/,pavolunteer@komen.org,philadelphia_breast_cancer_charities_contact_email.csv
https://www.nrgoncology.org/About-Us/Contact-NRG,info@nrgoncology.org,philadelphia_breast_cancer_charities_contact_email.csv
https://cancersupportphiladelphia.org/,info@cancersupportphiladelphia.org,philadelphia_breast_cancer_charities_contact_email.csv
https://uniteforher.org/,info@uniteforher.org,philadelphia_breast_cancer_charities_contact_email.csv
https://www.breastcancer.org/about-us/ways-to-give/more-ways-to-give,dpersia@wsfsbank.com,philadelphia_breast_cancer_charities_contact_email.csv
https://www.breastcancer.org/about-us/ways-to-give/planned-giving,michael.gibson1@wellsfargo.com,philadelphia_breast_cancer_charities_contact_email.csv
https://socialfundraising.apps.upenn.edu/socialFundraising/jsp/fast.do?&fastStart=customTemplateByNameOrId&customApplicationNameOrId=rememberingSue,lagarry@upenn.edu,philadelphia_breast_cancer_charities_contact_email.csv
https://www.asilverliningfoundation.org/wp-content/uploads/2020/03/COVID-Financial-Grants.pdf,info@airsfoundation.org,philadelphia_breast_cancer_charities_contact_email.csv
https://mbcn.org/in-person-support-groups-for-metastatic-breat-cancer/,MBG1045@verizon.net,philadelphia_breast_cancer_charities_contact_email.csv
