URL,Email
https://health.maryland.gov/phpa/cancer/pages/contacts.aspx,No email found
https://health.baltimorecity.gov/node/151,emilie.gilde@baltimorecity.gov
https://mdmercy.com/mercy-services/womens-health-and-medicine/breast-center/about-the-center,No email found
https://www.hopkinsmedicine.org/kimmel-cancer-center/cancers-we-treat/breast-gynecologic-malignancies-group/about-breast-gyn-malignancies-group/contact-us,No email found
https://mdmercy.com/mercy-services/womens-health-and-medicine/breast-center,No email found
https://www.cancer.gov/research/infrastructure/cancer-centers/find/umdgreenebaum,No email found
https://health.maryland.gov/phpa/cancer/pages/bccdt_home.aspx,No email found
https://www.cancer.gov/research/infrastructure/cancer-centers/find,No email found
https://www.nih.gov/about-nih/nih-almanac/national-cancer-institute-nci,No email found
https://www.umms.org/umgccc/cancer-services/cancer-types/breast,No email found
https://www.nationalbreastcancer.org/facilities/johns-hopkins-sidney-kimmel-comprehensive-cancer-center/,No email found
https://cinj.org/,accessibility@rutgers.edu
https://www.lifebridgehealth.org/services/breast-care,No email found
https://www.nccn.org/home/member-institutions,No email found
https://www.medschool.umaryland.edu/research/areas-of-excellence/excellence-in-cancer-research/,No email found
https://www.hopkinsmedicine.org/kimmel-cancer-center,No email found
https://www.umms.org/umgccc/contact,No email found
https://www.cancer.org/support-programs-and-services/patient-lodging/hope-lodge/baltimore.html,No email found
https://www.gbmc.org/contact-us,No email found
https://www.gbmc.org/services/cancer-center,No email found
https://patientresource.com/NCI_Designated_Cancer_Centers,No email found
https://search.211md.org/search/85b5ad5e-4a53-5309-9482-d95234fb8b5f,No email found
https://www.icarol.info/ResultDetails.aspx?org=2046&agencynum=63162396&sitenum=59295829,No email found
https://www.breastcancer.org/treatment/second-opinion/where,No email found
https://breastcancertrials.org/bct_nation/public_trialsite.seam?trialId=103971409&trialName=Avelumab+With+Binimetinib%2C+Utomilumab%2C+or+PF-04518600+For+Advanced+Triple+Negative+Breast+Cancer,No email found
https://bigtencrc.org/member-institutions/the-university-of-maryland-marlene-and-stewart-greenebaum-comprehensive-cancer-center/,No email found
https://cancerchoices.org/resources/cancer-handbooks/how-to-integrate-your-choices/cancer-centers/,No email found
https://www.umaryland.edu/news/archived-news/july-2021/cancer-center-maintains-highest-level-of-distinction.php,No email found
https://umb.taleo.net/careersection/jobdetail.ftl?job=230001J5&lang=en,No email found
https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2818215,No email found
https://www.breastcancertrials.org/BCTIncludes/WhoWeAre/OurResearchNetwork.html,No email found
https://www.medstarhealth.org/services/breast-cancer,No email found
https://academic.oup.com/jnci/article/90/14/1108/935273,No email found
https://www.medstarhealth.org/locations/breast-center-medstar-good-samaritan-hospital,Megan.j.boylan@medstar.net
https://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1581&context=extensionhist,lboeckner1@unl.edu
https://cdmrp.health.mil/bcrp/panels/panels02,No email found
https://www.upmc.com/locations/hospitals/western-maryland/services/cancer,No email found
https://ecog-acrin.org/clinical-trials/ea1181-compassher2-pcr-breast-cancer/,AKPAMC.OncologyResearchSupport@providence.org
https://www.lfsassociation.org/where-to-get-lfs-care/,No email found
https://clinicaltrials.gov/study/NCT05812807,Sara_Tolaney@dfci.harvard.edu
https://search.marylandaccesspoint.211md.org/search/85b5ad5e-4a53-5309-9482-d95234fb8b5f,No email found
https://pubmed.ncbi.nlm.nih.gov/34756687/,No email found
https://www.facingourrisk.org/research-clinical-trials/study/312/cognitive-training-for-breast-cancer-survivors-with-memory-and-thinking-problems,No email found
https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/breast-cancer-screening,newsroom@uspstf.net
https://www.uclahealth.org/cancer/about-us/community/breast-cancer-partnerships,bkahnmills@mednet.ucla.edu
https://insight.jci.org/articles/view/170105,ambss@mail.nih.gov
https://www.asbestos.com/cancer-centers/johns-hopkins-hospital/,No email found
https://www.nature.com/npjbcancer/editors,No email found
https://www.nejm.org/doi/full/10.1056/NEJMoa2212856,reprints@nejm.org
https://lombardi.georgetown.edu/research/centers/nina-hyde/,No email found
https://www.cancercenter.com/,No email found
https://ascopubs.org/doi/abs/10.1200/jco.22.00167,No email found
https://www.regionalcancercare.org/news/breast-cancer-diagnoses-in-maryland-in-2023-what-these-rcca-experts-want-you-to-know/,No email found
https://www.hopewellcancersupport.org/,No email found
https://archbreastcancer.com/index.php/abc/article/view/57/132,No email found
https://healthcare.ascension.org/locations/maryland/mdbal/baltimore-ascension-saint-agnes-hospital/departments/seton-professional-building/breast-center,No email found
https://www.facebook.com/JHBreastCancerProgram/,No email found
https://www.advancedradiology.com/breast-cancer-awareness-maryland,No email found
https://jobs.chronicle.com/job/37560239/breast-cancer-malignancies-3-309-1191-/,No email found
https://profiles.hopkinsmedicine.org/provider/antonio-carlos-wolff/2700721,No email found
https://smithcenter.org/resources/more-community-resources-links/,info@smithcenter.org
https://reporter.nih.gov/search/4N_Q3eUwCE6Z-EK4RnF5Tg/project-details/10932984,No email found
https://www.abcf.org/,No email found
https://www.myaccesshope.org/consultants,No email found
https://www.facs.org/for-medical-professionals/news-publications/news-and-articles/cancer-programs-news/051525/,No email found
https://apc.amegroups.org/about/editorialBoard,apc@amegroups.com
https://en.m.wikipedia.org/wiki/Baltimore,No email found
https://www.britannica.com/place/Baltimore,No email found
https://baltimore.org/,No email found
https://www.visitmaryland.org/regions-cities/baltimore,No email found
https://www.timeout.com/baltimore,No email found
https://www.baltimorecity.gov/,riskmanagementclaims@baltimorecity.gov
https://baltimore.org/what-to-do,No email found
https://travel.usnews.com/Baltimore_MD/Things_To_Do/,No email found
https://www.tripadvisor.com/Attractions-g60811-Activities-Baltimore_Maryland.html,No email found
https://www.baltimoretourism.com/,bruce_allison@outlook.com
https://surgonc.org/fellows/surgical-oncology-fellowships/program-list/johns-hopkins-hospital-and-sidney-kimmel-cancer-center/,klafaro1@jhmi.edu
