URL,Email,SourceFile
https://tolife.org/youve-been-diagnosed-now-what-1/youve-been-diagnosed-now-what/support,jenn9596@gmail.com,new_york_city_breast_cancer_support_groups_contact_email.csv
https://www.komen.org/support-resources/support/support-groups/,helpline@komen.org,new_york_city_breast_cancer_support_groups_contact_email.csv
https://www.health.ny.gov/diseases/cancer/services/community_resources/,CanServ@health.ny.gov,new_york_city_breast_cancer_support_groups_contact_email.csv
https://www.adelphi.edu/breast-cancer/support-groups/,breastcancerhotline@adelphi.edu,new_york_city_breast_cancer_support_groups_contact_email.csv
https://www.cancercare.org/contact,info@cancercare.org,new_york_city_breast_cancer_support_groups_contact_email.csv
https://youngsurvival.org/directory/share-self-help-for-women-with-breast-or-ovarian-cancer,helpline@sharecancersupport.org,new_york_city_breast_cancer_support_groups_contact_email.csv
https://reddoorcommunity.org/resources/general-cancer-support-resources/,treatment@inspire.com,new_york_city_breast_cancer_support_groups_contact_email.csv
https://www.northwell.edu/support-and-resources/support-groups,nsuhcaregivercenter@northwell.edu,new_york_city_breast_cancer_support_groups_contact_email.csv
https://events.nyp.org/event/virtual_breast_cancer_support_group,jes9292@nyp.org,new_york_city_breast_cancer_support_groups_contact_email.csv
https://www.bcnwny.org/support-groups,info@bcnwny.org,new_york_city_breast_cancer_support_groups_contact_email.csv
https://marksmithmd.com/wp-content/uploads/2021/10/Community-Support-Groups-1.pdf,info@islipbreastcancer.com,new_york_city_breast_cancer_support_groups_contact_email.csv
https://friedmancenter.org/wp-content/uploads/2024/07/Community-Support-Groups-07-10-2024-FINAL.pdf,lmaher3@northwell.edu,new_york_city_breast_cancer_support_groups_contact_email.csv
https://lymphaticnetwork.org/chapters/new-york/support-groups,NYChapter@LymphaticNetwork.org,new_york_city_breast_cancer_support_groups_contact_email.csv
https://www.bassett.org/services/cancer-care/cancer-support-services/survivorship-program/cancer-support-groups,CancerSupportGroup@bassett.org,new_york_city_breast_cancer_support_groups_contact_email.csv
https://www.nyp.org/cancer/breast-cancer/women-at-risk-program,jes9143@nyp.org,new_york_city_breast_cancer_support_groups_contact_email.csv
https://mbcn.org/in-person-support-groups-for-metastatic-breat-cancer/,MBG1045@verizon.net,new_york_city_breast_cancer_support_groups_contact_email.csv
https://www.hoacny.com/programs/social-work-support-groups,pcoffey@hoacny.com,new_york_city_breast_cancer_support_groups_contact_email.csv
https://meyercancer.weill.cornell.edu/patient-care/support-services/support-services,info@ustoonewyork.org,new_york_city_breast_cancer_support_groups_contact_email.csv
https://www.stonybrookmedicine.edu/patientcare/supportgroups,erin.harabes@stonybrookmedicine.edu,new_york_city_breast_cancer_support_groups_contact_email.csv
https://milesofhope.org/resources/,Amanda.Miller1@nuvancehealth.org,new_york_city_breast_cancer_support_groups_contact_email.csv
https://www.urmc.rochester.edu/cancer-institute/patients-caregivers/support/support-groups.aspx,WilmotCommunityResHelp@urmc.rochester.edu,new_york_city_breast_cancer_support_groups_contact_email.csv
https://weillcornell.org/news/finding-support-after-a-breast-cancer-diagnosis,cal9064@nyp.org,new_york_city_breast_cancer_support_groups_contact_email.csv
http://www.accuboost.com/accuboost-for-patients/breast-cancer-resources/breast-cancer-support-groups/mid-atlantic/breast-cancer-support-groups-in-new-york/index.htm,accuboost@teambest.com,new_york_city_breast_cancer_support_groups_contact_email.csv
https://nycancer.com/news/breast-cancer-support-group,nutrition@nycancer.com,new_york_city_breast_cancer_support_groups_contact_email.csv
