URL,Email,SourceFile
https://www.bmc.org/cancer-center/support/support-groups,cancersupport@bmc.org,boston_breast_cancer_support_group_contact_email.csv
https://www.bidmc.org/centers-and-departments/social-work/clinical-services/hematology-and-oncology/support-groups,jlabell1@bidmc.harvard.edu,boston_breast_cancer_support_group_contact_email.csv
https://www.faculty.umb.edu/russell_schutt/SupportGroups.htm,rdrozek@partners.org,boston_breast_cancer_support_group_contact_email.csv
https://www.nbcancerresource.org/support-groups,info@ocawareness.org,boston_breast_cancer_support_group_contact_email.csv
https://www.komen.org/support-resources/support/support-groups/,helpline@komen.org,boston_breast_cancer_support_group_contact_email.csv
https://mbcn.org/in-person-support-groups-for-metastatic-breat-cancer/,MBG1045@verizon.net,boston_breast_cancer_support_group_contact_email.csv
https://www.massgeneral.org/cancer-center/patient-and-family-resources/patient-education/workshops-and-support-groups,wlcpforum@partners.org,boston_breast_cancer_support_group_contact_email.csv
https://www.nwh.org/mass-general-cancer-center/cancer-patient-resources/support-groups,mgccnwhsupportgroups@partners.org,boston_breast_cancer_support_group_contact_email.csv
https://www.openspiritcenter.org/facing-cancer-together,gaulinnancy@gmail.com,boston_breast_cancer_support_group_contact_email.csv
https://massachusettsasco.wildapricot.org/patient-support-programs/,jtaylor@cancersupportcommunity.org,boston_breast_cancer_support_group_contact_email.csv
https://www.cancercare.org/diagnosis/breast_cancer,info@cancercare.org,boston_breast_cancer_support_group_contact_email.csv
https://www.dana-farber.org/patient-family/support-services/support-groups-seminars,bereavement_program@dfci.harvard.edu,boston_breast_cancer_support_group_contact_email.csv
https://www.cancercaremap.org/secondary-breast-cancer-support-group-boston/,sbc.supportgroup@stbarnabashospice.co.uk,boston_breast_cancer_support_group_contact_email.csv
https://www.brighamandwomens.org/about-bwh/community-health-equity/connecting-hope-assistance-and-treatment-chat-program,bwhstrongergenerations@partners.org,boston_breast_cancer_support_group_contact_email.csv
https://www.cancersupportcommunity.org/find-location-near-you,partners@cancersupportcommunity.org,boston_breast_cancer_support_group_contact_email.csv
https://make2ndscount.co.uk/support/2ndssupporthub/area/7?c=3,support@make2ndscount.co.uk,boston_breast_cancer_support_group_contact_email.csv
https://breastcancernow.org/get-involved/volunteer-with-us/check-out-our-volunteer-roles/moving-forward-volunteer,volunteer.hub@breastcancernow.org,boston_breast_cancer_support_group_contact_email.csv
https://www.boston.gov/government/cabinets/boston-public-health-commission/physical-health-and-wellness/chronic-disease-prevention/cancer-early-detection-and-survivorship/pink-and-black-education-support-network,mkennedy@bphc.org,boston_breast_cancer_support_group_contact_email.csv
http://breastcancerrx.com/support-massachusetts.html,administrator@breastcancerrx.com,boston_breast_cancer_support_group_contact_email.csv
https://www.progressive.com/,prog-homepage_summer-boat-dock_mma-516@2x.jpg,boston_breast_cancer_support_group_contact_email.csv
https://www.cancerhealth.com/basics/health-basics/breast-cancer-support-groups,info@bcaction.org,boston_breast_cancer_support_group_contact_email.csv
https://sports.yahoo.com/article/packers-omar-brown-spend-night-220103753.html,logo_nfl@3x.png,boston_breast_cancer_support_group_contact_email.csv
https://touchedbycancer.org/programs/breast-cancer-group,coan@touchedbycancer.org,boston_breast_cancer_support_group_contact_email.csv
https://www.capewellness.org/support-groups,becca@capewellness.org,boston_breast_cancer_support_group_contact_email.csv
