URL,Email,SourceFile
https://www.va.gov/washington-dc-health-care/events/76974,Sarah.Banks@va.gov,washington_usa_breast_cancer_support_groups.csv
https://smithcenter.org/,programs@smithcenter.org,washington_usa_breast_cancer_support_groups.csv
https://www.nwmedicalspecialties.com/support-groups/,mae.kessler@providence.org,washington_usa_breast_cancer_support_groups.csv
https://www.komen.org/support-resources/support/support-groups/,helpline@komen.org,washington_usa_breast_cancer_support_groups.csv
https://cancerlifeline.org/services/support-groups/,info@cancerlifeline.org,washington_usa_breast_cancer_support_groups.csv
https://www.fredhutch.org/en/patient-care/services/support-groups.html,anita@colonstars.org,washington_usa_breast_cancer_support_groups.csv
https://www.ohsu.edu/sites/default/files/2023-03/PLP%20Community%20Resources%20Sheet.pdf,programs@pinklemonadeproject.org,washington_usa_breast_cancer_support_groups.csv
https://www.facebook.com/CancerSupportCommunity/,help@cancersupportcommunity.org,washington_usa_breast_cancer_support_groups.csv
https://www.cancercarenorthwest.com/zoom-support-groups/,paula.mckee@ccnw.net,washington_usa_breast_cancer_support_groups.csv
https://cancercenter.gwu.edu/patients/patient-caregiver-support,jgelfarb@mfa.gwu.edu,washington_usa_breast_cancer_support_groups.csv
https://healthy.kaiserpermanente.org/washington/health-wellness/classes-programs/details/breast-cancer-education-and-connection-group-one,sandi2k@gmail.com,washington_usa_breast_cancer_support_groups.csv
https://hersbreastcancerfoundation.org/,info@hersbreastcancerfoundation.org,washington_usa_breast_cancer_support_groups.csv
https://www.providence.org/locations/wa/regional-cancer-system-lacey/patient-resources-and-support/support-and-education,ProvidenceSWFoundation@providence.org,washington_usa_breast_cancer_support_groups.csv
https://canceradvocacy.org/home/,info@canceradvocacy.org,washington_usa_breast_cancer_support_groups.csv
https://cancerpathways.org/,margaret@cancerpathways.org,washington_usa_breast_cancer_support_groups.csv
