URL,Email,SourceFile
https://secure.acsevents.org/site/STR?pg=entry&fr_id=110813,jerseycitynjstrides@cancer.org,jersey_city_breast_cancer_charities_contact_email.csv
https://crossroads4hope.org/,info@crossroads4hope.org,jersey_city_breast_cancer_charities_contact_email.csv
https://www.komen.org/support-resources/support/support-groups/,helpline@komen.org,jersey_city_breast_cancer_charities_contact_email.csv
https://www.cancercare.org/contact/new_jersey,dsaff@cancercare.org,jersey_city_breast_cancer_charities_contact_email.csv
https://www.rwjbh.org/treatment-care/cancer/oncology-support-services/,debra.mcgivney@rwjbh.org,jersey_city_breast_cancer_charities_contact_email.csv
https://breastcancernow.org/get-involved/already-have-a-place,hello@breastcancernow.org,jersey_city_breast_cancer_charities_contact_email.csv
https://hall-digioia-care.com/,letssavema@gmail.com,jersey_city_breast_cancer_charities_contact_email.csv
https://preventbreastcancer.org.uk/communication-preferences/,info@preventbreastcancer.org.uk,jersey_city_breast_cancer_charities_contact_email.csv
https://cinj.org/,accessibility@rutgers.edu,jersey_city_breast_cancer_charities_contact_email.csv
https://mbcn.org/in-person-support-groups-for-metastatic-breat-cancer/,MBG1045@verizon.net,jersey_city_breast_cancer_charities_contact_email.csv
https://www.pabreastcancer.org/find-help/patient-resources/,Info@PABreastCancer.org,jersey_city_breast_cancer_charities_contact_email.csv
http://www.nj.com/hudson/index.ssf/2011/10/jersey_city_reading_group_orga.html,ThristyMindsTres@gmail.com,jersey_city_breast_cancer_charities_contact_email.csv
https://bringinghopehome.org/nominate/resources/,info@bremfoundation.org,jersey_city_breast_cancer_charities_contact_email.csv
https://www.cscnj.org/resources,contact@carenity.us,jersey_city_breast_cancer_charities_contact_email.csv
https://www.sistersnetworkinc.org/programs/,infonet@sistersnetworkinc.org,jersey_city_breast_cancer_charities_contact_email.csv
https://davidsdreamandbelieve.org/,david@ddbcf.org,jersey_city_breast_cancer_charities_contact_email.csv
https://www.jersey.com/things-to-do/,info@jersey.com,jersey_city_breast_cancer_charities_contact_email.csv
