URL,Email
https://www.healthgrades.com/physician/dr-luis-rangel-y36cv,No email found
https://doctors.wellmedhealthcare.com/locations/details/82856,No email found
https://www.yelp.com/search?find_desc=Oncologist&find_loc=Hialeah%2C+FL,No email found
https://theoncologyinstitute.com/locations/hialeah/,No email found
https://www.genesiscareus.com/en/our-doctors/dr-ramon-f-arguelles,No email found
https://health.usnews.com/doctors/gustavo-cadavid-33882,No email found
https://doctors.wellmedhealthcare.com/locations/details/3652,No email found
https://doctor.webmd.com/providers/specialty/oncology/florida/hialeah,No email found
https://www.zocdoc.com/doctor/jennifer-cudris-maldonado-md-510275,No email found
https://www.usnews.com/doctors/breast-cancer/florida/hialeah-lakes,No email found
https://www.medifind.com/specialty/oncology/US/FL/Hialeah,No email found
https://larkinhealth.com/en/locations/larkin-hospital-palm-springs/,No email found
https://www.healthgrades.com/find-a-doctor/florida/best-doctors-for-breast-cancer-in-hialeah,No email found
https://www.medifind.com/specialty/radiation-oncology/US/FL/Hialeah,No email found
https://www.genesiscareus.com/en/our-locations/hialeah-sh2,No email found
https://www.innovativecancer.com/hialeah/,info@innovativecancer.com
https://www.msmc.com/medical_care/oncology/,No email found
https://www.msmc.com/doctor/sumana-narayanan/,No email found
https://www.innovativecancer.com/dr-beatriz-amendola/,info@innovativecancer.com
https://umiamihealth.org/en/locations/sylvester-comprehensive-cancer-center-doral,No email found
https://care.healthline.com/find-care/provider/dr-adrian-legaspi-1447257522,No email found
https://www.sharecare.com/doctor/dr-luis-g-diaz-rangel,No email found
https://connect.medicalnewstoday.com/provider/dr-luis-sumoza-1003258583,No email found
https://www.tandfonline.com/doi/abs/10.1080/10463356.2010.11883494,No email found
https://connect.medicalnewstoday.com/provider/dr-gustavo-cadavid-1518256957,No email found
https://www.onclive.com/view/daniel-osman-founder-of-miami-breast-cancer-conference-dies,No email found
https://bioresearchpartner.com/partner/brp-palmetto-hospital-2/,No email found
https://www.facebook.com/mountsinaimedicalcenter/posts/when-33-year-old-patricie-knowlton-was-diagnosed-with-stage-3-breast-cancer-she-/970784205093044/,No email found
https://www.scirp.org/journal/articles?searchcode=Center+for+Advanced+Surgical+Oncology%2C+Palmetto+General+Hospital%2C+Hialeah%2C+USA&searchfield=affs&page=9&skid=0,customer@scirp.org
https://www.datanyze.com/people/Michael-Scott/2505995954,No email found
https://www.holy-cross.com/services/cancer-care/cancers-we-treat/breast-cancer,No email found
https://ascopubs.org/doi/10.1200/JCO.2000.18.10.2059,No email found
https://scholarworks.waldenu.edu/cgi/viewcontent.cgi?article=14253&context=dissertations,ScholarWorks@waldenu.edu
https://cancerhealthcare.net/resources/,No email found
https://cancerhealthcare.net/about-us/,No email found
"https://clinicaltrials.gov/study/NCT03248492?intr=Trastuzumab%20deruxtecan%20%5C(T-DXd,%20DS-8201a%5C)&spons=Daiichi%20Sankyo%20&lead=Daiichi%20Sankyo%20&aggFilters=phase:3%202,studyType:int&rank=4",No email found
https://www.toplinemd.com/fightin-breast-cancer-with-style-and-compassion/,No email found
https://clinicaltrials.gov/study/NCT03078036,No email found
https://mqa-internet.doh.state.fl.us/MQASearchServices/HealthCareProviders/Details?LicInd=92669&ProCde=1501,reyesfig@aol.com
https://leonmedicalcenters.com/service/specialty-services/leon-womens-health-institute/,No email found
