URL,Email,SourceFile
https://www.caringtouchmed.com/breast-cancer-support-groups-in-baltimore-md/,info@cancersupportfoundation.org,baltimore_breast_cancer_charities_contact_email.csv
https://health.baltimorecity.gov/sites/default/files/BCCHEC%20Resource%20Guide.pdf,Emilie.Gilde@baltmorecity.gov,baltimore_breast_cancer_charities_contact_email.csv
https://health.baltimorecity.gov/node/151,emilie.gilde@baltimorecity.gov,baltimore_breast_cancer_charities_contact_email.csv
https://www.abdominalcancers.org/contact,info@pfccap.org,baltimore_breast_cancer_charities_contact_email.csv
https://secure.acsevents.org/site/STR?pg=entry&fr_id=110820,tanishia.lewis@cancer.org,baltimore_breast_cancer_charities_contact_email.csv
https://www.komen.org/community/dmv-tri-state/maryland/,ajohnson@komen.org,baltimore_breast_cancer_charities_contact_email.csv
https://mdmercy.com/about-mercy/news-and-media/news/2025/march/accessing-community-support-and-resources-for-breast-cancer-patients,dcollins@mdmercy.com,baltimore_breast_cancer_charities_contact_email.csv
https://bcf.org/fund/sspw/,jgilpin@bcf.org,baltimore_breast_cancer_charities_contact_email.csv
https://www.hopewellcancersupport.org/,info@hopewellcancersupport.org,baltimore_breast_cancer_charities_contact_email.csv
https://ulmanfoundation.org/,info@ulmanfoundation.org,baltimore_breast_cancer_charities_contact_email.csv
https://secure.jhu.edu/form/JohnFetting,oncthankyou@jhmi.edu,baltimore_breast_cancer_charities_contact_email.csv
https://www.baltimorecountymd.gov/departments/health/health-services/cancer,hhs@baltimorecountymd.gov,baltimore_breast_cancer_charities_contact_email.csv
https://www.vbcf.org/transportation-resources/,nikki@vbcf.org,baltimore_breast_cancer_charities_contact_email.csv
https://www.cancer.gov/about-nci/overview/contributing,NCIinfo@nih.gov,baltimore_breast_cancer_charities_contact_email.csv
https://www.cancersupportcommunity.org/find-location-near-you,partners@cancersupportcommunity.org,baltimore_breast_cancer_charities_contact_email.csv
https://www.uclahealth.org/cancer/about-us/community/breast-cancer-partnerships,bkahnmills@mednet.ucla.edu,baltimore_breast_cancer_charities_contact_email.csv
