URL,Email,SourceFile
https://www.komen.org/support-resources/support/support-groups/,helpline@komen.org,jersey_city_breast_cancer_support_groups_contact_email.csv
https://www.cancercare.org/contact/new_jersey,dsaff@cancercare.org,jersey_city_breast_cancer_support_groups_contact_email.csv
https://crossroads4hope.org/,info@crossroads4hope.org,jersey_city_breast_cancer_support_groups_contact_email.csv
https://www.hackensackmeridianhealth.org/en/about-us/support-groups,Elizabeth.Martinez@hmhn.org,jersey_city_breast_cancer_support_groups_contact_email.csv
https://secure.acsevents.org/site/STR?pg=entry&fr_id=110813,jerseycitynjstrides@cancer.org,jersey_city_breast_cancer_support_groups_contact_email.csv
https://mbcn.org/in-person-support-groups-for-metastatic-breat-cancer/,MBG1045@verizon.net,jersey_city_breast_cancer_support_groups_contact_email.csv
https://www.rwjbh.org/treatment-care/cancer/oncology-support-services/,debra.mcgivney@rwjbh.org,jersey_city_breast_cancer_support_groups_contact_email.csv
https://cinj.org/patient-care/support-and-education-groups-patients-and-community,accessibility@rutgers.edu,jersey_city_breast_cancer_support_groups_contact_email.csv
https://ocrahope.org/resources-support/community-partner-network/,info@thinkoflaura.org,jersey_city_breast_cancer_support_groups_contact_email.csv
https://www.northwell.edu/support-and-resources/support-groups,nsuhcaregivercenter@northwell.edu,jersey_city_breast_cancer_support_groups_contact_email.csv
https://www.upstate.edu/cancer/cancer-care/programs/bcp/bcp-support-group.php,gopink@upstate.edu,jersey_city_breast_cancer_support_groups_contact_email.csv
https://www.ibcnetworkuk.org/patient-support,info@ibcnetworkuk.org,jersey_city_breast_cancer_support_groups_contact_email.csv
https://www.jerseycharities.org/members/225/after-breast-cancer-support-group-jersey,info@abc.org.je,jersey_city_breast_cancer_support_groups_contact_email.csv
https://www.s2scnj.org/,events@s2ssomerset.org,jersey_city_breast_cancer_support_groups_contact_email.csv
http://www.breastcancerrx.com/support-groups.html,administrator@breastcancerrx.com,jersey_city_breast_cancer_support_groups_contact_email.csv
https://www.sistersnetworkinc.org/,infonet@sistersnetworkinc.org,jersey_city_breast_cancer_support_groups_contact_email.csv
https://www.jersey.com/things-to-do/,info@jersey.com,jersey_city_breast_cancer_support_groups_contact_email.csv
