URL,Email,SourceFile
https://runsignup.com/Race/NJ/Newark/BeautifulOneOutreachProgramCommunityEvent,beautifuloneoutreach@gmail.com,newark_breast_cancer_survivor_community_contact_email.csv
https://cinj.org/universityhospital,accessibility@rutgers.edu,newark_breast_cancer_survivor_community_contact_email.csv
https://secure.acsevents.org/site/STR?pg=entry&fr_id=110810,danielle.buckler@cancer.org,newark_breast_cancer_survivor_community_contact_email.csv
https://www.sistersnetworkinc.org/affiliatechapters.html,infonet@sistersnetwork.org,newark_breast_cancer_survivor_community_contact_email.csv
https://www.cancercare.org/contact/new_jersey,dsaff@cancercare.org,newark_breast_cancer_survivor_community_contact_email.csv
https://www.komen.org/community/new-jersey/,helpline@komen.org,newark_breast_cancer_survivor_community_contact_email.csv
https://lickingcohealth.org/sass-program/,sass@lickingcohealth.org,newark_breast_cancer_survivor_community_contact_email.csv
https://www.delawareonline.com/story/life/2018/10/08/here-breast-cancer-fundraising-events-go-month/1563666002/,lwilkinson@debreastcancer.org,newark_breast_cancer_survivor_community_contact_email.csv
https://www.mycentraljersey.com/story/news/local/2014/10/03/komen-breast-cancer/16605499/,race@komencsnj.org,newark_breast_cancer_survivor_community_contact_email.csv
https://patch.com/new-jersey/livingston/breast-cancer-support-groups-198b02ab,bjohnson@saintclares.org,newark_breast_cancer_survivor_community_contact_email.csv
https://rutgersfoundation.org/news/cancer-researcher-survivor-advocate-pageant-winner,sam.starnes@rutgersfoundation.org,newark_breast_cancer_survivor_community_contact_email.csv
https://njms.rutgers.edu/departments/radiation_oncology/patient_resources.php,njmsmarketing@njms.rutgers.edu,newark_breast_cancer_survivor_community_contact_email.csv
https://castingforrecovery.org/,Alexandra.Huffman@utsouthwestern.edu,newark_breast_cancer_survivor_community_contact_email.csv
https://www.uhnj.org/university-hospital-announces-new-partner-for-mobile-mammography-unit/,media@uhnj.org,newark_breast_cancer_survivor_community_contact_email.csv
https://christianacare.org/us/en/care/cancer-care/screenings-and-prevention/breast-cancer.html,community-outreach@christianacare.org,newark_breast_cancer_survivor_community_contact_email.csv
https://www.riseabovebreastcancer.org/,Info@RiseAboveBreastCancer.org,newark_breast_cancer_survivor_community_contact_email.csv
https://debreastcancer.org/about/volunteer/,lbalcerak@debreastcancer.org,newark_breast_cancer_survivor_community_contact_email.csv
https://crossroads4hope.org/,info@crossroads4hope.org,newark_breast_cancer_survivor_community_contact_email.csv
https://www.rogelcancercenter.org/files/survivorship-perspectives-and-advocacy.pdf,ssilver@canceradvocacy.com,newark_breast_cancer_survivor_community_contact_email.csv
https://www.health.ny.gov/diseases/cancer/services/,CanServ@health.ny.gov,newark_breast_cancer_survivor_community_contact_email.csv
https://med.stanford.edu/cancer/about/events/community-events/BCAA_2025.html,pratliff@stanford.edu,newark_breast_cancer_survivor_community_contact_email.csv
https://www.newark.com/contact-us,USAccountsReceivable@newark.com,newark_breast_cancer_survivor_community_contact_email.csv
https://www.newark.com/about-us,HRNow.EMEA@Avnet.com,newark_breast_cancer_survivor_community_contact_email.csv
https://canada.newark.com/contact-us,salestax@newark.com,newark_breast_cancer_survivor_community_contact_email.csv
https://www.cancercaremap.org/newark-breast-cancer-support-group/,newarkbcsg@gmail.com,newark_breast_cancer_survivor_community_contact_email.csv
https://www.cancersupportcommunity.org/find-location-near-you,partners@cancersupportcommunity.org,newark_breast_cancer_survivor_community_contact_email.csv
https://www.newarkadvocate.com/story/news/local/2019/10/13/licking-county-breast-cancer-survivors-kindred-spirits/3945844002/,jenarabread77@gmail.com,newark_breast_cancer_survivor_community_contact_email.csv
https://www.northjersey.com/story/news/health/2024/12/04/nj-cancer-survivors-hope-network-support-group/75293895007/,myers@northjersey.com,newark_breast_cancer_survivor_community_contact_email.csv
https://www.projectselfsufficiency.org/breast-health-breast-cancer-support,pss@projectselfsufficiency.org,newark_breast_cancer_survivor_community_contact_email.csv
