URL,Email,SourceFile
https://health.baltimorecity.gov/sites/default/files/BCCHEC%20Resource%20Guide.pdf,Emilie.Gilde@baltmorecity.gov,baltimore_breast_cancer_charities_contact_email.csv
https://www.abdominalcancers.org/contact,info@pfccap.org,baltimore_breast_cancer_charities_contact_email.csv
https://secure.acsevents.org/site/STR?pg=entry&fr_id=110820,tanishia.lewis@cancer.org,baltimore_breast_cancer_charities_contact_email.csv
https://www.hopewellcancersupport.org/,info@hopewellcancersupport.org,baltimore_breast_cancer_charities_contact_email.csv
https://ulmanfoundation.org/,info@ulmanfoundation.org,baltimore_breast_cancer_charities_contact_email.csv
https://www.caringtouchmed.com/breast-cancer-support-groups-in-baltimore-md/,info@cancersupportfoundation.org,baltimore_breast_cancer_charities_contact_email.csv
https://mdmercy.com/about-mercy/news-and-media/news/2025/march/accessing-community-support-and-resources-for-breast-cancer-patients,dcollins@mdmercy.com,baltimore_breast_cancer_charities_contact_email.csv
https://secure.jhu.edu/form/JohnFetting,oncthankyou@jhmi.edu,baltimore_breast_cancer_charities_contact_email.csv
https://www.komen.org/community/dmv-tri-state/maryland/,ajohnson@komen.org,baltimore_breast_cancer_charities_contact_email.csv
https://bcf.org/fund/sspw/,jgilpin@bcf.org,baltimore_breast_cancer_charities_contact_email.csv
https://www.komen.org/support-resources/support/support-groups/,helpline@komen.org,baltimore_breast_cancer_charities_contact_email.csv
https://www.cancersupportcommunity.org/find-location-near-you,partners@cancersupportcommunity.org,baltimore_breast_cancer_charities_contact_email.csv
https://www.cantoncommunity.org/news-and-notes/2021/10/9/breast-cancer-fundraiser-breastfest-baltimore-2021,info@tyanna.org,baltimore_breast_cancer_charities_contact_email.csv
https://bmsi.org/crucial-catch-day/,lhebert@devaney.net,baltimore_breast_cancer_charities_contact_email.csv
https://www.baltimorecountymd.gov/departments/health/health-services/cancer,hhs@baltimorecountymd.gov,baltimore_breast_cancer_charities_contact_email.csv
https://www.uclahealth.org/cancer/about-us/community/breast-cancer-partnerships,bkahnmills@mednet.ucla.edu,baltimore_breast_cancer_charities_contact_email.csv
https://courageousdiva2011.com/organizations/,courageousdiva2011@yahoo.com,baltimore_breast_cancer_charities_contact_email.csv
https://www.cancer.gov/about-nci/overview/contributing,NCIinfo@nih.gov,baltimore_breast_cancer_charities_contact_email.csv
https://www.sistersnetworkinc.org/,infonet@sistersnetworkinc.org,baltimore_breast_cancer_charities_contact_email.csv
https://www.baltimorecity.gov/,riskmanagementclaims@baltimorecity.gov,baltimore_breast_cancer_charities_contact_email.csv
https://www.baltimoretourism.com/,bruce_allison@outlook.com,baltimore_breast_cancer_charities_contact_email.csv
https://www.dailypress.com/2011/09/30/baltimore-area-breast-cancer-resources/,baltimoresun@medianewsgroup.com,baltimore_breast_cancer_charities_contact_email.csv
https://www.breastcare.org/national-breast-cancer-resources/,ncbc@breastcare.org,baltimore_breast_cancer_charities_contact_email.csv
https://bringinghopehome.org/nominate/resources/,info@bremfoundation.org,baltimore_breast_cancer_charities_contact_email.csv
https://www.tripletfoundationforbreastcancer.org/nonprofit-government,tripletfoundation@gmail.com,baltimore_breast_cancer_charities_contact_email.csv
https://breastcanceralliance.org/contact-us,info@breastcanceralliance.org,baltimore_breast_cancer_charities_contact_email.csv
https://breastcancerresearchaid.org/,filler@godaddy.com,baltimore_breast_cancer_charities_contact_email.csv
https://breastcancernow.org/get-involved/donate/face-to-face-and-telephone-fundraising,hello@breastcancernow.org,baltimore_breast_cancer_charities_contact_email.csv
https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/breast-cancer-screening,newsroom@uspstf.net,baltimore_breast_cancer_charities_contact_email.csv
