URL,Email
https://www.bidmc.org/centers-and-departments/cancer-center/cancer-support-services/patient-navigator-services,No email found
https://www.brighamandwomens.org/surgery/breast-surgery/contact-and-locations-for-breast-surgery-services,No email found
https://www.bmc.org/departments/cancer-center/breast-cancer-program/our-team,No email found
https://www.massgeneral.org/community-health/cchi/programs/cancer-patient-navigation,aabdullahi1@mgh.harvard.edu
https://clinicaltrials.gov/study/NCT03514433,No email found
https://www.mass.gov/info-details/massachusetts-breast-and-cervical-cancer-program-resources-for-patients,No email found
https://acsjournals.onlinelibrary.wiley.com/doi/am-pdf/10.1002/cncr.32432,No email found
https://pmc.ncbi.nlm.nih.gov/articles/PMC8962605/,No email found
https://www.bu.edu/articles/2017/patient-navigators/,No email found
https://www.bidmc.org/centers-and-departments/cancer-center/cancer-center-programs-and-services/breastcare-center/meet-the-breastcare-center-team,No email found
https://www.brighamandwomens.org/surgery/breast-surgery/patient-resources,No email found
https://www.bmc.org/departments/cancer-center/breast-cancer-program,No email found
https://www.southshorehealth.org/cancer/your-care-team/nurse-navigators,No email found
https://www.jons-online.com/issues/2020/april-2020-vol-11-no-4/the-breast-cancer-navigator,No email found
https://www.massgeneral.org/cancer-center/treatments-and-services/breast-cancer/triple-negative-breast-cancer,MGHTNBCProgram@mgh.harvard.edu
http://www.dfhcc.harvard.edu/insider/patient-navigation/navigator-resources,No email found
https://careers.dana-farber.org/job/11407/patient-navigator-educator-breast-oncology-social-work-us-ma-boston-450-brookline-ave/,No email found
https://www.brighamandwomensfaulkner.org/programs-and-services/breast-center/breast-imaging/default,No email found
https://www.dana-farber.org/research/departments-centers/cancer-care-access/about,No email found
http://www.dfhcc.harvard.edu/insider/patient-navigation,No email found
https://pubmed.ncbi.nlm.nih.gov/34767089/,No email found
https://bmchealthservres.biomedcentral.com/articles/10.1186/s12913-024-11213-7,stephenie.lemon@umassmed.edu
https://www.thecommunityguide.org/findings/cancer-screening-patient-navigation-services-to-increase-breast-cancer-screening.html,No email found
https://reporter.nih.gov/project-details/9970564,No email found
https://repository.escholarship.umassmed.edu/bitstreams/6ba4658a-f78d-487c-8a75-974dcf297065/download,No email found
https://www.cancer.org/about-us/local/massachusetts.html,No email found
https://ascopubs.org/doi/abs/10.1200/JGO.2016.006726,No email found
https://www.cancercare.org/diagnosis/metastatic%20breast%20cancer,info@cancercare.org
https://iris.who.int/bitstream/handle/10665/379225/9789240100954-eng.pdf?sequence=1,No email found
https://navigationroundtable.org/people/tracy-battaglia-md-mph/,No email found
https://www.cancer.gov/pnrp-brochure.pdf,No email found
https://www.cancersupportmass.org/,No email found
https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/2526668,No email found
https://www.cancercare.org/diagnosis/breast_cancer,info@cancercare.org
https://www.cancer.org/support-programs-and-services/patient-lodging/hope-lodge/boston.html,No email found
https://www.sciencedirect.com/science/article/pii/S1551714420300859,No email found
https://learn.hms.harvard.edu/programs/breast-cancer-new-horizons-current-controversies,No email found
https://bmchealthservres.biomedcentral.com/articles/10.1186/s12913-022-08090-3,ssloo@bu.edu
https://www.komen.org/support-resources/support/support-groups/,helpline@komen.org
https://www.cancersupportcommunity.org/,No email found
https://onlinelibrary.wiley.com/doi/abs/10.1111/1475-6773.12184,No email found
https://www.mymarinhealth.org/programs-services/cancer-care/resources/patient-navigation/,No email found
https://ibcic.org/center/dana-farber-cancer-institute-inflammatory-breast-cancer-program/,contact@ibcic.org
https://www.ipos-society.org/event-6057973,No email found
https://fenwayhealth.org/wp-content/uploads/AIOB-26-Audre-Lorde-Cancer-Awareness-Brunch-Resource-Guide-Final-Web.pdf,athene.wilson-glover@codman.org
https://www.uspreventiveservicestaskforce.org/uspstf/recommendation/breast-cancer-screening,newsroom@uspstf.net
https://bmcwomenshealth.biomedcentral.com/articles/10.1186/s12905-022-01610-7,m-simon2@northwestern.edu
https://www.bcrf.org/,No email found
https://hsrc.himmelfarb.gwu.edu/cgi/viewcontent.cgi?article=1466&context=sphhs_epibiostats_facpubs,hsrc@gwu.edu
https://www.lahey.org/services/breast-health/breast-cancer,No email found
https://prescancerpanel.cancer.gov/reports-meetings/enhancing-patient-navigation-2024/achieving-equity-cancer-care,No email found
https://www.asco.org/abstracts-presentations/ABSTRACT382308,licensing@asco.org
https://www.color.com/,support@color.com
https://www.accc-cancer.org/docs/projects/comprehensive-cancer-care-survey/the-centers-for-medicare-medicaid-services-will-pay-for-patient-navigation-now-what.pdf?,No email found
https://www.researchgate.net/figure/Scope-of-Navigation-Services-Across-the-Breast-Cancer-Care-Continuum-by-Site_fig1_356173006,No email found
https://pressroom.cancer.org/releases?item=1126,michele.money-carson@cancer.org
https://www.healio.com/news/hematology-oncology/20250805/video-cancer-survivor-who-didnt-have-a-map-pioneers-navigation-guide-for-patients,No email found
https://www.cambridge.org/core/journals/journal-of-clinical-and-translational-science/article/136-implementing-a-standardized-breast-cancer-patient-navigation-program-to-advance-health-equity-across-the-city-of-boston-challenges-and-opportunities/997FEC28D1D7F4CEA8828E5D9F544EDE,no-reply@cambridge.org
https://aonnonline.org/local-navigator-networks/lnns/boston-area-oncology-navigators,info@aonnonline.org
https://www.boston.gov/visiting-boston,No email found
https://www.boston.gov/,mayor24reply@boston.gov
https://en.wikipedia.org/wiki/Boston,No email found
https://www.britannica.com/place/Boston,No email found
https://www.boston.com/category/news/,No email found
https://www.meetboston.com/,No email found
https://www.boston.com/,No email found
https://www.boston.com/category/things-to-do/,No email found
https://www.tripadvisor.com/Attractions-g60745-Activities-Boston_Massachusetts.html,No email found
https://travel.usnews.com/Boston_MA/Things_To_Do/,No email found
https://www.linkedin.com/posts/market-access-today_boston-navigation-initiative-enhances-breast-activity-7281539110907916288-UiQq,No email found
https://www.indeed.com/viewjob?jk=95b2321999b13df0,No email found
https://www.medscape.com/viewarticle/720366_2,mros@pitt.edu
https://nap.nationalacademies.org/read/25073/chapter/2,No email found
https://secure.acsevents.org/site/STR?pg=entry&fr_id=110817,BostonMAStrides@cancer.org
https://www.nebreastandwellness.com/the-care-program/,No email found
https://www.nwh.org/auerbach-breast-center/auerbach-breast-center,No email found
https://www.bmchealthsystem.org/bmc-south/departments/cancer,No email found
https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4145185/,No email found
