URL,Email
https://medicine.yale.edu/lab/pusztai/,No email found
https://issuu.com/yalecancercenter/docs/ycc_postcard_pa_dr_addagatla_edit_4,No email found
https://www.ynhhs.org/physicians/andrea-l-silber,No email found
https://www.ynhh.org/smilow/contact,canceranswers@yale.edu
https://www.ynhhs.org/physicians/adriana-m-kahn,No email found
https://www.yalecancercenter.org/patient/programs/breast/,No email found
https://www.ynhh.org/smilow/services/breast-cancer,No email found
https://www.lmhospital.org/locations/waterford-230-waterford-parkway-south,No email found
https://pubmed.ncbi.nlm.nih.gov/34791123/,journals.permissions@oup.com
https://www.yalemedicine.org/departments/medical-oncology,No email found
https://medicine.yale.edu/profile/maryam-lustberg/,No email found
https://www.facebook.com/SmilowCancerHospital/posts/join-infinite-strength-as-they-host-metastatic-breast-cancer-conference-for-wome/1007315531427367/,No email found
https://www.trinityhealthofne.org/services/cancer-care/types-of-cancer-blood-disorders-we-treat/breast-cancer,No email found
https://www.medstarhealth.org/doctors/marc-e-lippman-md,No email found
https://www.doximity.com/cv/mehra-golshan-md-1,No email found
"https://www.cga.ct.gov/2023/hsdata/TMY/2023HB-06617-R000228-Lustberg,%20Maryam,%20DirBreast%20Ctr%20Smilow%20Cancer%20Hos-Supports-TMY.PDF",No email found
https://www.yalemedicine.org/departments/center-for-breast-cancer,No email found
https://www.breastcancer.org/about-us/professional-advisory-board,No email found
https://www.bridgeporthospital.org/services/breast-cancer,No email found
https://www.yalecancercenter.org/contact/,No email found
https://www.breastcentresnetwork.org/doc/PdfBU/Smilow%20Cancer%20Hospital%20at%20Yale-New%20Haven.pdf,No email found
https://www.lbbc.org/about-us/medical-advisory-board/eric-p-winer-md,No email found
https://www.bcrf.org/researchers/lajos-pusztai/,bcrf@bcrf.org
https://www.leevercancercenter.org/doctors-aprns/smilow/,No email found
https://breast-survivorship-conference.ca/faculty/,facmed.registration@utoronto.ca
https://www.greenwichhospital.org/physicians/mariya-rozenblit,No email found
https://surgonc.org/fellows/breast-surgical-oncology-fellowship/breast-fellowship-program-list/yale-university-interdisciplinary-breast-fellowship-program/,rachel.greenup@yale.edu
https://www.ticketleap.events/tickets/yale-cancer-center/caring-for-metastatic-breast-cancer,No email found
https://www.northeastmedicalgroup.org/services/hematology-oncology-care,No email found
https://ysph.yale.edu/profile/michaela-dinan/,No email found
https://www.greenwichhospital.org/services/cancer,No email found
https://www.cancercare.org/diagnosis/metastatic%20breast%20cancer,info@cancercare.org
https://www.ucsfhealth.org/providers/natalie-marshall,No email found
https://www.cdc.gov/breast-cancer/php/advisory-committee/roster.html,hro2@cdc.gov
https://www.cancer.columbia.edu/cancer-types-care/types/breast-cancer/meet-our-team,No email found
https://briacell.com/bria-imt/,No email found
https://www.fda.gov/media/170263/download,nv2379@cumc.columbia.edu
https://www.cinj.org/bruce-haffty-md-ms,No email found
https://cancer.ca/en/living-with-cancer/coping-with-changes/newly-diagnosed,info@cancer.ca
https://www.cancercenter.com/physician-directory/delia-radovich,No email found
https://www.redjournal.org/article/S0360-3016(17)30309-7/pdf,No email found
https://restoredcdc.org/www.cdc.gov/breast-cancer/php/advisory-committee/roster.html,No email found
https://www.cancer.org/cancer/types/breast-cancer/living-as-a-breast-cancer-survivor/follow-up-care-after-breast-cancer-treatment.html,No email found
https://stvincents.org/services/breast-health,No email found
https://www.mdanderson.org/research/departments-labs-institutes/departments-divisions/breast-medical-oncology/faculty-staff.html,No email found
https://www.cancer.northwestern.edu/types-of-cancer/breast/index.html,cancer@northwestern.edu
https://www.mayoclinic.org/tests-procedures/breast-cancer-surgery/about/pac-20385255,No email found
https://www.jefferson.edu/academics/colleges-schools-institutes/skmc/departments/medical-oncology/faculty/abu-khalaf.html,Maysa.Abu-Khalaf@jefferson.edu
https://www.mdanderson.org/cancerwise/5-reasons-you-might-get-called-back-after-a-screening-mammogram.h00-159699912.html,No email found
https://www.rwjbh.org/rwj-university-hospital-new-brunswick/treatment-care/cancer/cancer-types/breast-cancer/meet-our-breast-cancer-team/,No email found
https://pmc.ncbi.nlm.nih.gov/articles/PMC2843456/,No email found
https://www.westerlyhospital.org/services/cancer-care,No email found
https://www.cancersexnetwork.org/events/annual-meeting/past-meetings/2022-new-haven-ct/program,No email found
https://www.stamfordhealth.org/locations/ct/new-haven/yale-new-haven-hospital-smilow-cancer-center/11140294/,No email found
https://podcasts.apple.com/ca/podcast/breast-cancer-update/id172326636,No email found
https://www.healio.com/news/hematology-oncology/20230426/involving-hospitalists-in-inpatient-care-improves-patient-outcomes-oncologist-experience,kbadelson@mdanderson.org
https://stackoverflow.com/questions/3871729/transmitting-newline-character-n,email@mail.com
https://www.mskcc.org/cancer-care/doctors/mila-gorsky,No email found
https://stackoverflow.com/questions/16906170/create-directory-if-it-does-not-exist,No email found
https://stackoverflow.com/questions/4964130/target-blank-vs-target-new,No email found
https://stackoverflow.com/questions/60143531/refresh-powerbi-data-with-additional-column,No email found
https://stackoverflow.com/questions/4737970/what-does-where-t-class-new-mean,No email found
https://stackoverflow.com/questions/79134617/change-the-new-tab-page-in-microsoft-edge,No email found
https://stackoverflow.com/questions/1646698/what-is-the-new-keyword-in-javascript,No email found
https://stackoverflow.com/questions/679571/when-to-use-new-and-when-not-to-in-c,No email found
https://stackoverflow.com/questions/70283510/how-to-update-a-github-access-token-via-command-line,No email found
https://stackoverflow.com/questions/61502817/how-can-you-create-a-board-in-azure-devops,No email found
https://torontosarcoma.ca/our-team/medical-oncology/,No email found
https://www.annalsofoncology.org/cms/10.1016/j.annonc.2023.11.016/attachment/a1223b0f-a9d6-4097-814e-2e2f89cbe7e1/mmc1.docx,j.smith@mail.com
https://www.macmillan.org.uk/cancer-information-and-support/get-help/raising-your-voice-toolkit/understanding-patient-rights,No email found
https://www.healthgrades.com/find-a-doctor/connecticut/best-doctors-for-breast-cancer-in-new-haven,No email found
https://mbcglobalalliance.org/team/maryam-lustberg-md-mph/,No email found
https://health.usnews.com/doctors/breast-cancer/connecticut/new-haven,No email found
https://yalehealth.yale.edu/node/1680,No email found
https://www.medifind.com/specialty/oncology/US/CT/New+Haven,No email found
https://doctor.webmd.com/providers/specialty/oncology/connecticut/new-haven,No email found
https://providers.sharecare.com/doctor/dr-harriet-kluger,No email found
https://www.bing.com/aclick?ld=e8At_VfFvk0qIZAxm-1whvrTVUCUxrrsRIFk1N9skeZWMX8CGiAEEt--6jVITwnzX0m10o25XAqioc-GQlMyaFw1mfd8xlfSvnlSuTlHcFowKJOVUkBk4pl-3W_yWEc-59GPKsWjw2HdVfPvD83d99-NpaXBQxpBWvySDr8l0BwC5tDe_s&u=aHR0cHMlM2ElMmYlMmZhZC5kb3VibGVjbGljay5uZXQlMmZzZWFyY2hhZHMlMmZsaW5rJTJmY2xpY2slM2ZsaWQlM2Q0MzcwMDA3OTY1MjU4MTA3NyUyNmRzX3Nfa3dnaWQlM2Q1ODcwMDAwODY3OTQ0ODA2MyUyNmRzX2FfY2lkJTNkNDA1NTA4NzAyJTI2ZHNfYV9jYWlkJTNkMjEwNjM3OTA5ODIlMjZkc19hX2FnaWQlM2QxNjAwMjE0MzQ4NzIlMjZkc19hX2xpZCUzZGt3ZC0xMDg3ODUyOTklMjYlMjZkc19lX2FkaWQlM2Q3Mzk0MjQ2NzY1MDk2MSUyNmRzX2VfdGFyZ2V0X2lkJTNka3dkLTczOTQyNTQ4MjY3OTAwJTNhbG9jLTExMzA4MCUyNiUyNmRzX2VfbmV0d29yayUzZG8lMjZkc191cmxfdiUzZDIlMjZkc19kZXN0X3VybCUzZGh0dHBzJTNhJTJmJTJmd3d3LmNpdHlvZmhvcGUub3JnJTJmcGF0aWVudHMlMmZmaW5kLWEtZG9jdG9yJTNmdXRtX3NvdXJjZSUzZGJpbmclMjZ1dG1fY2FtcGFpZ24lM2Q1NjgwMTE0NTYlMjZ1dG1fdGVybSUzZGNhbmNlciUyNTIwZG9jdG9yJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9jb250ZW50JTNkbm9uYnJhbmQlMjZpbnZzcmMlM2QydmRyOTJpNHpjZjNoZmglMjZnY2xpZCUzZDY3NjkxNWQ5MDgzODFmMjRmNmMyN2Q3YjQ5YWMxYzdiJTI2Z2Nsc3JjJTNkM3AuZHMlMjYlMjZtc2Nsa2lkJTNkNjc2OTE1ZDkwODM4MWYyNGY2YzI3ZDdiNDlhYzFjN2IlMjZ1dG1fc291cmNlJTNkYmluZyUyNnV0bV9tZWRpdW0lM2RjcGMlMjZ1dG1fY2FtcGFpZ24lM2RCX1NyY2hfTkIlMjUzQSUyNTIwQ09IX1NvQ2FsX0hvc3BpdGFsc19QSFIlMjZ1dG1fdGVybSUzZGNhbmNlciUyNTIwZG9jdG9yJTI2dXRtX2NvbnRlbnQlM2RDYW5jZXIlMjUyMERvY3Rvcg&rlid=676915d908381f24f6c27d7b49ac1c7b,No email found
https://news.google.com/,No email found
https://www.cityofhope.org/lisa-yee,No email found
https://www.foxnews.com/?msockid=2b0b3b4f4e7d687a1bc02d044f1c6956,No email found
https://www.nytimes.com/,No email found
https://apnews.com/,No email found
https://abcnews.go.com/,No email found
https://planetprinceton.com/latestnews/,No email found
https://www.nj.com/,No email found
https://www.newsbreak.com/princeton-nj,No email found
https://pa-nh.org/testimonials/,No email found
https://www.onclive.com/conference/miami-breast?category=221c4862-6c44-438f-a7de-dfdf76ca8737&page=3,No email found
https://hartfordhealthcare.org/services/cancer-care/conditions/breast-cancer,No email found
https://www.regionalcancercare.org/physicians/elias-obeid-md-mph/,No email found
https://stanfordhealthcare.org/doctors/c/may-chen.html,ReferralCenter@stanfordhealthcare.org
https://www.clinicaltrials.gov/study/NCT04852887,No email found
https://www.newswise.com/users/expert/Andrea-Silber-10051208,No email found
https://www.cancer.gov/research/infrastructure/cancer-centers/find,No email found
https://www.researchtopractice.com/Webinars/YiR25/BreastCancer/May6,No email found
