URL,Email,SourceFile
https://givetoynhh.org/areas-to-support/breast-cancer-program-fund/,giving@ynhh.org,new_haven_breast_cancer_charities_contact_email.csv
http://www.sistersjourney.org/,sistersjourney@sbcglobal.net,new_haven_breast_cancer_charities_contact_email.csv
https://www.cancercare.org/contact/connecticut,mgonzalez@cancercare.org,new_haven_breast_cancer_charities_contact_email.csv
https://www.komen.org/community/new-england/connecticut/,helpline@komen.org,new_haven_breast_cancer_charities_contact_email.csv
https://www.yalecancercenter.org/gifts/,20tamiko.collier@yale.edu,new_haven_breast_cancer_charities_contact_email.csv
https://breastfriendsfund.org/,bff@breastfriendsfund.org,new_haven_breast_cancer_charities_contact_email.csv
https://www.bcrf.org/other-ways-give/,legacy@bcrf.org,new_haven_breast_cancer_charities_contact_email.csv
https://www.pinkpledge.org/,Lisa.Zierolf@bpthosp.org,new_haven_breast_cancer_charities_contact_email.csv
https://www.globalgiving.org/projects/support-breast-cancer-patients-at-the-haven/donate/,help@globalgiving.org,new_haven_breast_cancer_charities_contact_email.csv
https://www.worcsbreastunithaven.com/about/the-charity/,jacquie.clements@nhs.net,new_haven_breast_cancer_charities_contact_email.csv
https://cbcn.ca/en/listing-directory/Financial-Resources-for-Breast-Cancer-Patients/haven-sentrex,haven@sentrex.com,new_haven_breast_cancer_charities_contact_email.csv
https://www.cdc.gov/breast-cancer/php/advisory-committee/roster.html,hro2@cdc.gov,new_haven_breast_cancer_charities_contact_email.csv
https://www.conquer.org/about/our-donors/organizations,info@conquer.org,new_haven_breast_cancer_charities_contact_email.csv
https://www.cancerresearchuk.org/about-cancer/breast-cancer/getting-diagnosed/screening-breast,patientinformation@cancer.org.uk,new_haven_breast_cancer_charities_contact_email.csv
http://bayhf.convio.net/site/DocServer/ROH_Pt_Ed_Resouce_List.pdf?docID=363,info@thrivetogether.org,new_haven_breast_cancer_charities_contact_email.csv
https://cancer.ca/en/treatments/tests-and-procedures/mammography,info@cancer.ca,new_haven_breast_cancer_charities_contact_email.csv
https://www.vbcf.org/find-a-support-group/,freda.wilkins@vcuhealth.org,new_haven_breast_cancer_charities_contact_email.csv
https://www.annsplace.org/,uwa@annsplace.org,new_haven_breast_cancer_charities_contact_email.csv
https://www.safehavencss.org/,safehavencs.01@gmail.com,new_haven_breast_cancer_charities_contact_email.csv
https://becausethereishope.org/,btih@becausethereishope.org,new_haven_breast_cancer_charities_contact_email.csv
https://www.elliefund.org/,info@elliefund.org,new_haven_breast_cancer_charities_contact_email.csv
https://www.virtueimpact.com/causepartners/breast-cancer-haven,support@virtueimpact.com,new_haven_breast_cancer_charities_contact_email.csv
